shipping_id,order_id,delivery_status,shipping_date,return_date
SHIP_20180,ORD_14180,Delivered,2025-05-09,
SHIP_20181,ORD_14181,Delivered,2025-10-24,
SHIP_20182,ORD_14182,Delivered,2026-01-17,
SHIP_20183,ORD_14183,Delivered,2026-03-04,
SHIP_20184,ORD_14184,Delivered,2025-08-19,
SHIP_20185,ORD_14185,Returned,2025-11-14,2025-11-17
SHIP_20186,ORD_14186,In Transit,2026-01-08,
SHIP_20187,ORD_14187,In Transit,2026-03-23,
SHIP_20188,ORD_14188,Delivered,2025-04-20,
SHIP_20189,ORD_14189,Cancelled,,
SHIP_20190,ORD_14190,Delivered,2025-09-15,
SHIP_20191,ORD_14191,Delivered,2026-01-06,
SHIP_20192,ORD_14192,Delivered,2025-06-08,
SHIP_20193,ORD_14193,Delivered,2025-08-16,
SHIP_20194,ORD_14194,Delivered,2025-09-22,
SHIP_20195,ORD_14195,In Transit,2025-11-17,
SHIP_20196,ORD_14196,Returned,2025-04-23,2025-04-28
SHIP_20197,ORD_14197,Returned,2025-04-03,2025-04-09
SHIP_20198,ORD_14198,Delivered,2025-08-27,
SHIP_20199,ORD_14199,Delivered,2026-02-20,
SHIP_20200,ORD_14200,Delivered,2025-12-26,
SHIP_20201,ORD_14201,Delivered,2025-09-05,
SHIP_20202,ORD_14202,Returned,2025-11-23,2025-11-28
SHIP_20203,ORD_14203,Delivered,2025-07-27,
SHIP_20204,ORD_14204,Delivered,2025-04-24,
SHIP_20205,ORD_14205,Delivered,2025-06-22,
SHIP_20206,ORD_14206,Delivered,2025-11-21,
SHIP_20207,ORD_14207,Returned,2025-05-09,2025-05-16
SHIP_20208,ORD_14208,Delivered,2025-06-16,
SHIP_20209,ORD_14209,Delivered,2026-01-26,
SHIP_20210,ORD_14210,Returned,2025-11-30,2025-12-03
SHIP_20211,ORD_14211,Returned,2025-05-13,2025-05-20
SHIP_20212,ORD_14212,Cancelled,,
SHIP_20213,ORD_14213,Delivered,2026-02-27,
SHIP_20214,ORD_14214,In Transit,2025-09-22,
SHIP_20215,ORD_14215,Returned,2025-04-19,2025-04-24
SHIP_20216,ORD_14216,In Transit,2025-04-17,
SHIP_20217,ORD_14217,Cancelled,,
SHIP_20218,ORD_14218,In Transit,2025-08-29,
SHIP_20219,ORD_14219,In Transit,2026-02-13,
SHIP_20220,ORD_14220,Delivered,2026-01-14,
SHIP_20221,ORD_14221,Returned,2025-07-19,2025-07-26
SHIP_20222,ORD_14222,Delivered,2026-02-23,
SHIP_20223,ORD_14223,Delivered,2025-04-11,
SHIP_20224,ORD_14224,In Transit,2026-03-13,
SHIP_20225,ORD_14225,Delivered,2025-10-31,
SHIP_20226,ORD_14226,In Transit,2025-07-18,
SHIP_20227,ORD_14227,Delivered,2025-10-11,
SHIP_20228,ORD_14228,Returned,2026-01-28,2026-02-02
SHIP_20229,ORD_14229,In Transit,2025-04-24,
SHIP_20230,ORD_14230,Delivered,2026-01-29,
SHIP_20231,ORD_14231,Returned,2026-03-06,2026-03-12
SHIP_20232,ORD_14232,Delivered,2025-11-01,
SHIP_20233,ORD_14233,In Transit,2025-05-07,
SHIP_20234,ORD_14234,Cancelled,,
SHIP_20235,ORD_14235,In Transit,2025-10-26,
SHIP_20236,ORD_14236,Returned,2026-01-30,2026-02-05
SHIP_20237,ORD_14237,Delivered,2025-05-29,
SHIP_20238,ORD_14238,Delivered,2026-01-05,
SHIP_20239,ORD_14239,Delivered,2025-10-22,
SHIP_20240,ORD_14240,Delivered,2026-01-10,
SHIP_20241,ORD_14241,Delivered,2026-02-23,
SHIP_20242,ORD_14242,Delivered,2025-05-13,
SHIP_20243,ORD_14243,Delivered,2025-12-15,
SHIP_20244,ORD_14244,Delivered,2026-02-19,
SHIP_20245,ORD_14245,Delivered,2026-02-20,
SHIP_20246,ORD_14246,Delivered,2025-09-07,
SHIP_20247,ORD_14247,Delivered,2025-06-06,
SHIP_20248,ORD_14248,Delivered,2025-08-18,
SHIP_20249,ORD_14249,In Transit,2026-01-23,
SHIP_20250,ORD_14250,Delivered,2025-09-23,
SHIP_20251,ORD_14251,In Transit,2025-11-27,
SHIP_20252,ORD_14252,Returned,2025-10-09,2025-10-14
SHIP_20253,ORD_14253,Delivered,2026-02-09,
SHIP_20254,ORD_14254,Returned,2025-12-15,2025-12-22
SHIP_20255,ORD_14255,Delivered,2025-11-11,
SHIP_20256,ORD_14256,Returned,2025-07-13,2025-07-17
SHIP_20257,ORD_14257,Delivered,2025-09-13,
SHIP_20258,ORD_14258,In Transit,2025-09-21,
SHIP_20259,ORD_14259,Returned,2026-02-08,2026-02-12
SHIP_20260,ORD_14260,Delivered,2025-10-28,
SHIP_20261,ORD_14261,Delivered,2025-10-13,
SHIP_20262,ORD_14262,Delivered,2025-07-22,
SHIP_20263,ORD_14263,Cancelled,,
SHIP_20264,ORD_14264,Delivered,2025-10-07,
SHIP_20265,ORD_14265,Delivered,2026-01-21,
SHIP_20266,ORD_14266,Delivered,2025-11-06,
SHIP_20267,ORD_14267,Delivered,2026-02-10,
SHIP_20268,ORD_14268,Delivered,2025-07-13,
SHIP_20269,ORD_14269,Returned,2025-04-11,2025-04-17
SHIP_20270,ORD_14270,Cancelled,,
SHIP_20271,ORD_14271,Delivered,2025-06-15,
SHIP_20272,ORD_14272,Returned,2025-05-09,2025-05-14
SHIP_20273,ORD_14273,In Transit,2025-05-10,
SHIP_20274,ORD_14274,Delivered,2025-04-20,
SHIP_20275,ORD_14275,Returned,2025-04-03,2025-04-09
SHIP_20276,ORD_14276,In Transit,2025-06-25,
SHIP_20277,ORD_14277,Delivered,2026-01-01,
SHIP_20278,ORD_14278,Delivered,2025-08-20,
SHIP_20279,ORD_14279,Delivered,2025-10-18,
SHIP_20280,ORD_14280,In Transit,2025-12-13,
SHIP_20281,ORD_14281,Returned,2026-01-02,2026-01-07
SHIP_20282,ORD_14282,Cancelled,,
SHIP_20283,ORD_14283,Delivered,2026-03-01,
SHIP_20284,ORD_14284,Returned,2025-04-23,2025-04-27
SHIP_20285,ORD_14285,Returned,2025-05-26,2025-06-01
SHIP_20286,ORD_14286,Delivered,2026-03-30,
SHIP_20287,ORD_14287,In Transit,2026-01-13,
SHIP_20288,ORD_14288,In Transit,2026-02-04,
SHIP_20289,ORD_14289,Delivered,2026-03-04,
SHIP_20290,ORD_14290,Delivered,2025-09-06,
SHIP_20291,ORD_14291,Returned,2025-09-21,2025-09-25
SHIP_20292,ORD_14292,Returned,2025-11-23,2025-11-27
SHIP_20293,ORD_14293,Returned,2026-01-27,2026-01-31
SHIP_20294,ORD_14294,Cancelled,,
SHIP_20295,ORD_14295,Returned,2025-08-03,2025-08-07
SHIP_20296,ORD_14296,Delivered,2025-07-31,
SHIP_20297,ORD_14297,In Transit,2026-03-04,
SHIP_20298,ORD_14298,Delivered,2025-12-23,
SHIP_20299,ORD_14299,In Transit,2025-08-13,
SHIP_20300,ORD_14300,Cancelled,,
SHIP_20301,ORD_14301,Delivered,2025-04-06,
SHIP_20302,ORD_14302,Delivered,2025-08-31,
SHIP_20303,ORD_14303,Returned,2025-08-09,2025-08-16
SHIP_20304,ORD_14304,In Transit,2025-05-06,
SHIP_20305,ORD_14305,Delivered,2025-08-05,
SHIP_20306,ORD_14306,Cancelled,,
SHIP_20307,ORD_14307,Delivered,2025-12-09,
SHIP_20308,ORD_14308,Delivered,2026-03-07,
SHIP_20309,ORD_14309,In Transit,2026-02-14,
SHIP_20310,ORD_14310,Delivered,2025-11-29,
SHIP_20311,ORD_14311,In Transit,2025-12-15,
SHIP_20312,ORD_14312,Delivered,2025-11-25,
SHIP_20313,ORD_14313,Delivered,2025-08-04,
SHIP_20314,ORD_14314,Delivered,2025-08-12,
SHIP_20315,ORD_14315,In Transit,2025-07-10,
SHIP_20316,ORD_14316,In Transit,2026-01-31,
SHIP_20317,ORD_14317,In Transit,2025-12-22,
SHIP_20318,ORD_14318,Returned,2026-02-10,2026-02-16
SHIP_20319,ORD_14319,Returned,2025-03-30,2025-04-03
SHIP_20320,ORD_14320,Delivered,2025-05-30,
SHIP_20321,ORD_14321,Delivered,2025-09-05,
SHIP_20322,ORD_14322,Cancelled,,
SHIP_20323,ORD_14323,Cancelled,,
SHIP_20324,ORD_14324,Delivered,2025-12-11,
SHIP_20325,ORD_14325,Cancelled,,
SHIP_20326,ORD_14326,In Transit,2026-01-30,
SHIP_20327,ORD_14327,In Transit,2026-02-10,
SHIP_20328,ORD_14328,Delivered,2025-04-04,
SHIP_20329,ORD_14329,Cancelled,,
SHIP_20330,ORD_14330,Returned,2026-02-15,2026-02-18
SHIP_20331,ORD_14331,Returned,2025-06-18,2025-06-21
SHIP_20332,ORD_14332,Returned,2025-08-27,2025-09-02
SHIP_20333,ORD_14333,Delivered,2026-02-03,
SHIP_20334,ORD_14334,Delivered,2025-07-05,
SHIP_20335,ORD_14335,Returned,2026-01-01,2026-01-08
SHIP_20336,ORD_14336,In Transit,2025-10-30,
SHIP_20337,ORD_14337,Delivered,2025-04-14,
SHIP_20338,ORD_14338,Delivered,2025-07-05,
SHIP_20339,ORD_14339,Delivered,2025-10-04,
SHIP_20340,ORD_14340,Delivered,2025-11-10,
SHIP_20341,ORD_14341,Delivered,2025-05-04,
SHIP_20342,ORD_14342,Delivered,2026-01-07,
SHIP_20343,ORD_14343,In Transit,2025-08-07,
SHIP_20344,ORD_14344,Cancelled,,
SHIP_20345,ORD_14345,Delivered,2025-05-01,
SHIP_20346,ORD_14346,Returned,2025-04-06,2025-04-09
SHIP_20347,ORD_14347,Delivered,2026-03-16,
SHIP_20348,ORD_14348,Returned,2025-08-23,2025-08-27
SHIP_20349,ORD_14349,Delivered,2025-07-13,
SHIP_20350,ORD_14350,Cancelled,,
SHIP_20351,ORD_14351,Returned,2025-05-27,2025-06-02
SHIP_20352,ORD_14352,In Transit,2026-01-10,
SHIP_20353,ORD_14353,Delivered,2026-02-05,
SHIP_20354,ORD_14354,Returned,2025-12-24,2025-12-28
SHIP_20355,ORD_14355,Returned,2025-08-11,2025-08-17
SHIP_20356,ORD_14356,Delivered,2025-07-27,
SHIP_20357,ORD_14357,Delivered,2025-10-08,
SHIP_20358,ORD_14358,Returned,2025-10-30,2025-11-02
SHIP_20359,ORD_14359,Delivered,2025-04-26,
SHIP_20360,ORD_14360,Returned,2025-06-19,2025-06-23
SHIP_20361,ORD_14361,Delivered,2025-06-12,
SHIP_20362,ORD_14362,Delivered,2025-11-03,
SHIP_20363,ORD_14363,Delivered,2025-08-05,
SHIP_20364,ORD_14364,Delivered,2025-11-19,
SHIP_20365,ORD_14365,Delivered,2025-12-18,
SHIP_20366,ORD_14366,Delivered,2025-07-30,
SHIP_20367,ORD_14367,In Transit,2025-04-01,
SHIP_20368,ORD_14368,Cancelled,,
SHIP_20369,ORD_14369,In Transit,2026-02-01,
SHIP_20370,ORD_14370,Returned,2025-11-01,2025-11-06
SHIP_20371,ORD_14371,Delivered,2025-04-19,
SHIP_20372,ORD_14372,Cancelled,,
SHIP_20373,ORD_14373,Returned,2025-08-11,2025-08-14
SHIP_20374,ORD_14374,Delivered,2025-07-15,
SHIP_20375,ORD_14375,Delivered,2026-03-08,
SHIP_20376,ORD_14376,Delivered,2025-12-05,
SHIP_20377,ORD_14377,Delivered,2025-11-09,
SHIP_20378,ORD_14378,Delivered,2025-05-06,
SHIP_20379,ORD_14379,Delivered,2025-07-08,
SHIP_20380,ORD_14380,In Transit,2025-05-14,
SHIP_20381,ORD_14381,Delivered,2026-01-05,
SHIP_20382,ORD_14382,Delivered,2025-05-14,
SHIP_20383,ORD_14383,In Transit,2026-03-24,
SHIP_20384,ORD_14384,Returned,2025-08-23,2025-08-27
SHIP_20385,ORD_14385,Cancelled,,
SHIP_20386,ORD_14386,Delivered,2025-12-24,
SHIP_20387,ORD_14387,Delivered,2025-07-19,
SHIP_20388,ORD_14388,In Transit,2025-12-09,
SHIP_20389,ORD_14389,Returned,2025-08-02,2025-08-05
SHIP_20390,ORD_14390,Delivered,2025-04-21,
SHIP_20391,ORD_14391,Returned,2026-03-03,2026-03-08
SHIP_20392,ORD_14392,Returned,2025-04-18,2025-04-24
SHIP_20393,ORD_14393,Cancelled,,
SHIP_20394,ORD_14394,Returned,2025-12-31,2026-01-05
SHIP_20395,ORD_14395,Delivered,2026-03-16,
SHIP_20396,ORD_14396,Cancelled,,
SHIP_20397,ORD_14397,Delivered,2025-11-26,
SHIP_20398,ORD_14398,In Transit,2025-06-29,
SHIP_20399,ORD_14399,Delivered,2025-11-18,
SHIP_20400,ORD_14400,Delivered,2025-07-17,
SHIP_20401,ORD_14401,Returned,2025-08-19,2025-08-26
SHIP_20402,ORD_14402,In Transit,2025-08-21,
SHIP_20403,ORD_14403,Delivered,2026-03-14,
SHIP_20404,ORD_14404,Delivered,2025-08-22,
SHIP_20405,ORD_14405,Delivered,2025-11-16,
SHIP_20406,ORD_14406,Delivered,2026-03-13,
SHIP_20407,ORD_14407,Returned,2025-10-29,2025-11-04
SHIP_20408,ORD_14408,Cancelled,,
SHIP_20409,ORD_14409,Delivered,2025-07-28,
SHIP_20410,ORD_14410,Delivered,2025-05-01,
SHIP_20411,ORD_14411,Delivered,2025-08-24,
SHIP_20412,ORD_14412,Delivered,2025-05-03,
SHIP_20413,ORD_14413,In Transit,2025-10-06,
SHIP_20414,ORD_14414,Delivered,2025-06-17,
SHIP_20415,ORD_14415,Cancelled,,
SHIP_20416,ORD_14416,Returned,2026-02-05,2026-02-08
SHIP_20417,ORD_14417,In Transit,2025-04-02,
SHIP_20418,ORD_14418,Delivered,2025-08-31,
SHIP_20419,ORD_14419,In Transit,2025-05-19,
SHIP_20420,ORD_14420,Delivered,2025-12-12,
SHIP_20421,ORD_14421,Cancelled,,
SHIP_20422,ORD_14422,Delivered,2025-08-16,
SHIP_20423,ORD_14423,Delivered,2025-12-01,
SHIP_20424,ORD_14424,Delivered,2026-02-23,
SHIP_20425,ORD_14425,In Transit,2025-10-13,
SHIP_20426,ORD_14426,Delivered,2025-04-11,
SHIP_20427,ORD_14427,Cancelled,,
SHIP_20428,ORD_14428,Delivered,2026-01-03,
SHIP_20429,ORD_14429,In Transit,2026-02-26,
SHIP_20430,ORD_14430,Delivered,2025-06-04,
SHIP_20431,ORD_14431,Returned,2025-11-16,2025-11-20
SHIP_20432,ORD_14432,Returned,2026-02-08,2026-02-11
SHIP_20433,ORD_14433,Delivered,2025-10-18,
SHIP_20434,ORD_14434,Delivered,2026-03-21,
SHIP_20435,ORD_14435,Returned,2025-06-28,2025-07-03
SHIP_20436,ORD_14436,In Transit,2026-01-14,
SHIP_20437,ORD_14437,In Transit,2026-02-06,
SHIP_20438,ORD_14438,Delivered,2026-01-18,
SHIP_20439,ORD_14439,Returned,2025-12-22,2025-12-25
SHIP_20440,ORD_14440,Delivered,2025-08-23,
SHIP_20441,ORD_14441,Returned,2025-06-02,2025-06-07
SHIP_20442,ORD_14442,Delivered,2026-01-14,
SHIP_20443,ORD_14443,Cancelled,,
SHIP_20444,ORD_14444,In Transit,2025-05-28,
SHIP_20445,ORD_14445,Delivered,2026-03-11,
SHIP_20446,ORD_14446,Delivered,2025-11-09,
SHIP_20447,ORD_14447,Delivered,2025-08-28,
SHIP_20448,ORD_14448,In Transit,2025-05-09,
SHIP_20449,ORD_14449,Returned,2026-03-01,2026-03-06
SHIP_20450,ORD_14450,Delivered,2026-02-18,
SHIP_20451,ORD_14451,In Transit,2025-08-24,
SHIP_20452,ORD_14452,Returned,2026-01-04,2026-01-08
SHIP_20453,ORD_14453,Returned,2025-05-01,2025-05-04
SHIP_20454,ORD_14454,Delivered,2025-11-23,
SHIP_20455,ORD_14455,In Transit,2025-06-11,
SHIP_20456,ORD_14456,Delivered,2026-03-28,
SHIP_20457,ORD_14457,In Transit,2025-07-06,
SHIP_20458,ORD_14458,In Transit,2025-06-08,
SHIP_20459,ORD_14459,Cancelled,,
SHIP_20460,ORD_14460,Delivered,2025-06-09,
SHIP_20461,ORD_14461,Cancelled,,
SHIP_20462,ORD_14462,Delivered,2025-08-21,
SHIP_20463,ORD_14463,Delivered,2025-05-25,
SHIP_20464,ORD_14464,Delivered,2025-11-03,
SHIP_20465,ORD_14465,Delivered,2025-10-20,
SHIP_20466,ORD_14466,In Transit,2026-01-17,
SHIP_20467,ORD_14467,In Transit,2025-04-11,
SHIP_20468,ORD_14468,Returned,2026-01-20,2026-01-24
SHIP_20469,ORD_14469,Cancelled,,
SHIP_20470,ORD_14470,In Transit,2026-03-22,
SHIP_20471,ORD_14471,In Transit,2026-02-17,
SHIP_20472,ORD_14472,Delivered,2026-01-25,
SHIP_20473,ORD_14473,Delivered,2025-06-30,
SHIP_20474,ORD_14474,Delivered,2026-03-06,
SHIP_20475,ORD_14475,Delivered,2026-03-04,
SHIP_20476,ORD_14476,Delivered,2025-08-05,
SHIP_20477,ORD_14477,In Transit,2025-10-28,
SHIP_20478,ORD_14478,In Transit,2025-08-18,
SHIP_20479,ORD_14479,Returned,2026-01-30,2026-02-03
SHIP_20480,ORD_14480,Delivered,2025-04-30,
SHIP_20481,ORD_14481,Delivered,2025-09-23,
SHIP_20482,ORD_14482,Delivered,2025-11-30,
SHIP_20483,ORD_14483,Delivered,2025-07-20,
SHIP_20484,ORD_14484,In Transit,2025-08-20,
SHIP_20485,ORD_14485,Delivered,2025-09-30,
SHIP_20486,ORD_14486,Delivered,2025-06-04,
SHIP_20487,ORD_14487,Delivered,2025-08-21,
SHIP_20488,ORD_14488,Delivered,2025-12-10,
SHIP_20489,ORD_14489,In Transit,2025-12-30,
SHIP_20490,ORD_14490,Cancelled,,
SHIP_20491,ORD_14491,Delivered,2026-03-17,
SHIP_20492,ORD_14492,In Transit,2025-04-06,
SHIP_20493,ORD_14493,Delivered,2025-12-09,
SHIP_20494,ORD_14494,Delivered,2025-08-11,
SHIP_20495,ORD_14495,Delivered,2026-03-21,
SHIP_20496,ORD_14496,Delivered,2025-07-11,
SHIP_20497,ORD_14497,Delivered,2025-08-17,
SHIP_20498,ORD_14498,Delivered,2025-04-08,
SHIP_20499,ORD_14499,Delivered,2025-11-17,
SHIP_20500,ORD_14500,Delivered,2025-04-08,
SHIP_20501,ORD_14501,In Transit,2025-11-27,
SHIP_20502,ORD_14502,Delivered,2025-12-17,
SHIP_20503,ORD_14503,In Transit,2025-08-04,
SHIP_20504,ORD_14504,Delivered,2026-02-06,
SHIP_20505,ORD_14505,Cancelled,,
SHIP_20506,ORD_14506,Delivered,2026-01-26,
SHIP_20507,ORD_14507,Delivered,2025-06-05,
SHIP_20508,ORD_14508,Delivered,2025-05-23,
SHIP_20509,ORD_14509,Returned,2025-05-28,2025-06-04
SHIP_20510,ORD_14510,In Transit,2025-08-29,
SHIP_20511,ORD_14511,In Transit,2025-10-05,
SHIP_20512,ORD_14512,Delivered,2025-08-14,
SHIP_20513,ORD_14513,Delivered,2026-01-08,
SHIP_20514,ORD_14514,Returned,2025-06-14,2025-06-18
SHIP_20515,ORD_14515,Returned,2025-10-26,2025-11-02
SHIP_20516,ORD_14516,In Transit,2026-03-03,
SHIP_20517,ORD_14517,Delivered,2026-01-09,
SHIP_20518,ORD_14518,Delivered,2026-03-11,
SHIP_20519,ORD_14519,Delivered,2025-10-23,
SHIP_20520,ORD_14520,Delivered,2026-01-12,
SHIP_20521,ORD_14521,Cancelled,,
SHIP_20522,ORD_14522,Delivered,2025-09-16,
SHIP_20523,ORD_14523,Returned,2025-07-17,2025-07-21
SHIP_20524,ORD_14524,Delivered,2026-01-20,
SHIP_20525,ORD_14525,Returned,2025-12-16,2025-12-22
SHIP_20526,ORD_14526,Delivered,2025-12-27,
SHIP_20527,ORD_14527,In Transit,2026-02-10,
SHIP_20528,ORD_14528,In Transit,2025-08-16,
SHIP_20529,ORD_14529,In Transit,2026-02-19,
SHIP_20530,ORD_14530,In Transit,2025-09-22,
SHIP_20531,ORD_14531,Returned,2026-01-21,2026-01-28
SHIP_20532,ORD_14532,Returned,2025-09-03,2025-09-07
SHIP_20533,ORD_14533,Returned,2025-06-19,2025-06-23
SHIP_20534,ORD_14534,In Transit,2026-03-13,
SHIP_20535,ORD_14535,Cancelled,,
SHIP_20536,ORD_14536,Returned,2026-01-06,2026-01-11
SHIP_20537,ORD_14537,In Transit,2025-10-18,
SHIP_20538,ORD_14538,Delivered,2025-08-06,
SHIP_20539,ORD_14539,Delivered,2026-03-29,
SHIP_20540,ORD_14540,Returned,2025-08-21,2025-08-24
SHIP_20541,ORD_14541,Delivered,2025-07-12,
SHIP_20542,ORD_14542,Delivered,2025-06-01,
SHIP_20543,ORD_14543,Delivered,2026-03-21,
SHIP_20544,ORD_14544,Cancelled,,
SHIP_20545,ORD_14545,Delivered,2026-01-17,
SHIP_20546,ORD_14546,Cancelled,,
SHIP_20547,ORD_14547,Delivered,2025-09-12,
SHIP_20548,ORD_14548,In Transit,2025-08-16,
SHIP_20549,ORD_14549,Cancelled,,
SHIP_20550,ORD_14550,In Transit,2026-03-26,
SHIP_20551,ORD_14551,Delivered,2026-03-16,
SHIP_20552,ORD_14552,Delivered,2025-11-08,
SHIP_20553,ORD_14553,Delivered,2026-03-04,
SHIP_20554,ORD_14554,Returned,2026-02-09,2026-02-13
SHIP_20555,ORD_14555,Delivered,2026-01-21,
SHIP_20556,ORD_14556,Returned,2025-10-27,2025-11-03
SHIP_20557,ORD_14557,Delivered,2025-06-08,
SHIP_20558,ORD_14558,In Transit,2025-10-18,
SHIP_20559,ORD_14559,Delivered,2025-05-30,
SHIP_20560,ORD_14560,In Transit,2026-01-10,
SHIP_20561,ORD_14561,Delivered,2025-07-03,
SHIP_20562,ORD_14562,Delivered,2026-01-06,
SHIP_20563,ORD_14563,Delivered,2025-09-07,
SHIP_20564,ORD_14564,In Transit,2025-10-17,
SHIP_20565,ORD_14565,Cancelled,,
SHIP_20566,ORD_14566,Cancelled,,
SHIP_20567,ORD_14567,Returned,2026-02-22,2026-03-01
SHIP_20568,ORD_14568,Delivered,2025-07-27,
SHIP_20569,ORD_14569,Delivered,2025-09-08,
SHIP_20570,ORD_14570,Delivered,2025-09-10,
SHIP_20571,ORD_14571,In Transit,2025-12-02,
SHIP_20572,ORD_14572,In Transit,2025-08-12,
SHIP_20573,ORD_14573,Returned,2025-05-02,2025-05-05
SHIP_20574,ORD_14574,Cancelled,,
SHIP_20575,ORD_14575,Delivered,2025-06-26,
SHIP_20576,ORD_14576,Delivered,2025-08-01,
SHIP_20577,ORD_14577,Returned,2025-06-16,2025-06-21
SHIP_20578,ORD_14578,Delivered,2026-02-26,
SHIP_20579,ORD_14579,Delivered,2025-08-21,
SHIP_20580,ORD_14580,Delivered,2025-09-06,
SHIP_20581,ORD_14581,In Transit,2025-04-02,
SHIP_20582,ORD_14582,Returned,2025-04-16,2025-04-19
SHIP_20583,ORD_14583,Delivered,2025-08-24,
SHIP_20584,ORD_14584,Delivered,2025-05-21,
SHIP_20585,ORD_14585,Cancelled,,
SHIP_20586,ORD_14586,Delivered,2025-09-04,
SHIP_20587,ORD_14587,Cancelled,,
SHIP_20588,ORD_14588,Delivered,2026-02-06,
SHIP_20589,ORD_14589,Delivered,2025-06-27,
SHIP_20590,ORD_14590,Delivered,2025-12-17,
SHIP_20591,ORD_14591,Returned,2025-06-06,2025-06-11
SHIP_20592,ORD_14592,Delivered,2025-12-31,
SHIP_20593,ORD_14593,Returned,2025-09-04,2025-09-09
SHIP_20594,ORD_14594,Delivered,2025-06-15,
SHIP_20595,ORD_14595,Returned,2026-02-02,2026-02-05
SHIP_20596,ORD_14596,Returned,2025-08-03,2025-08-06
SHIP_20597,ORD_14597,Cancelled,,
SHIP_20598,ORD_14598,In Transit,2026-01-05,
SHIP_20599,ORD_14599,In Transit,2025-12-12,
SHIP_20600,ORD_14600,Delivered,2026-01-20,
SHIP_20601,ORD_14601,Returned,2025-07-22,2025-07-28
SHIP_20602,ORD_14602,Cancelled,,
SHIP_20603,ORD_14603,Returned,2025-10-13,2025-10-16
SHIP_20604,ORD_14604,Cancelled,,
SHIP_20605,ORD_14605,Cancelled,,
SHIP_20606,ORD_14606,Delivered,2026-01-22,
SHIP_20607,ORD_14607,Delivered,2025-04-11,
SHIP_20608,ORD_14608,In Transit,2025-05-13,
SHIP_20609,ORD_14609,Cancelled,,
SHIP_20610,ORD_14610,Cancelled,,
SHIP_20611,ORD_14611,Delivered,2025-05-29,
SHIP_20612,ORD_14612,Delivered,2025-08-26,
SHIP_20613,ORD_14613,Delivered,2025-08-01,
SHIP_20614,ORD_14614,Returned,2025-06-28,2025-07-03
SHIP_20615,ORD_14615,Delivered,2025-05-29,
SHIP_20616,ORD_14616,In Transit,2025-05-28,
SHIP_20617,ORD_14617,Delivered,2026-01-10,
SHIP_20618,ORD_14618,Delivered,2025-09-24,
SHIP_20619,ORD_14619,Delivered,2026-02-08,
SHIP_20620,ORD_14620,Delivered,2025-06-29,
SHIP_20621,ORD_14621,In Transit,2025-08-11,
SHIP_20622,ORD_14622,Cancelled,,
SHIP_20623,ORD_14623,Delivered,2026-01-13,
SHIP_20624,ORD_14624,Returned,2025-11-08,2025-11-13
SHIP_20625,ORD_14625,Returned,2026-02-06,2026-02-13
SHIP_20626,ORD_14626,Delivered,2025-06-13,
SHIP_20627,ORD_14627,Returned,2025-06-02,2025-06-09
SHIP_20628,ORD_14628,Delivered,2025-07-28,
SHIP_20629,ORD_14629,Cancelled,,
SHIP_20630,ORD_14630,Delivered,2025-12-22,
SHIP_20631,ORD_14631,Delivered,2025-11-11,
SHIP_20632,ORD_14632,Delivered,2025-07-21,
SHIP_20633,ORD_14633,In Transit,2025-05-27,
SHIP_20634,ORD_14634,In Transit,2025-07-10,
SHIP_20635,ORD_14635,In Transit,2025-07-12,
SHIP_20636,ORD_14636,Delivered,2025-08-26,
SHIP_20637,ORD_14637,Delivered,2025-09-03,
SHIP_20638,ORD_14638,In Transit,2025-11-15,
SHIP_20639,ORD_14639,In Transit,2026-01-02,
SHIP_20640,ORD_14640,Returned,2026-02-08,2026-02-13
SHIP_20641,ORD_14641,Delivered,2025-05-13,
SHIP_20642,ORD_14642,Delivered,2025-04-28,
SHIP_20643,ORD_14643,In Transit,2025-08-06,
SHIP_20644,ORD_14644,Delivered,2025-06-23,
SHIP_20645,ORD_14645,Delivered,2025-12-07,
SHIP_20646,ORD_14646,In Transit,2025-05-07,
SHIP_20647,ORD_14647,Cancelled,,
SHIP_20648,ORD_14648,Delivered,2026-02-23,
SHIP_20649,ORD_14649,Returned,2025-10-11,2025-10-15
SHIP_20650,ORD_14650,Returned,2025-07-12,2025-07-15
SHIP_20651,ORD_14651,Returned,2025-04-25,2025-05-02
SHIP_20652,ORD_14652,Delivered,2026-02-16,
SHIP_20653,ORD_14653,Delivered,2025-04-06,
SHIP_20654,ORD_14654,Delivered,2025-12-02,
SHIP_20655,ORD_14655,Delivered,2025-08-14,
SHIP_20656,ORD_14656,In Transit,2026-03-12,
SHIP_20657,ORD_14657,In Transit,2026-02-09,
SHIP_20658,ORD_14658,Returned,2025-10-22,2025-10-27
SHIP_20659,ORD_14659,In Transit,2026-03-09,
SHIP_20660,ORD_14660,Delivered,2025-07-21,
SHIP_20661,ORD_14661,Cancelled,,
SHIP_20662,ORD_14662,Delivered,2025-07-21,
SHIP_20663,ORD_14663,Cancelled,,
SHIP_20664,ORD_14664,Returned,2025-06-29,2025-07-04
SHIP_20665,ORD_14665,Delivered,2025-06-04,
SHIP_20666,ORD_14666,In Transit,2025-04-26,
SHIP_20667,ORD_14667,Returned,2025-08-05,2025-08-08
SHIP_20668,ORD_14668,Delivered,2025-08-19,
SHIP_20669,ORD_14669,Delivered,2025-11-20,
SHIP_20670,ORD_14670,Delivered,2026-01-29,
